subgroup,feature,gain_pct,parcel_lvl,mono,hist_min,hist_max,fc_min,fc_max,n_splits,thr_min,thr_max,sig_monotone,sig_out_of_range,sig_no_splits,n_sig
hospitality,has_elevators,0.0792149513016547,TRUE,,0.0934736842105263,0.0934736842105263,0.0934736842105263,0.0934736842105263,14,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
hospitality,pcnt_complete_comm,0.0308234745655536,TRUE,,98.7901754385965,98.7901754385965,98.7901754385965,98.7901754385965,7,1.00000001800251e-35,93.75,FALSE,FALSE,TRUE,1
hospitality,n_sections,0.613575242956031,TRUE,,1.94947368421053,1.94947368421053,1.94947368421053,1.94947368421053,141,1.5,7.5,FALSE,FALSE,FALSE,0
hospitality,n_distinct_uses,0.326564075730249,TRUE,,1.66778947368421,1.66778947368421,1.66778947368421,1.66778947368421,75,1.5,4.5,FALSE,FALSE,FALSE,0
hospitality,sect_gross_sqft,1.27359183078445,TRUE,,18899.2105263158,18899.2105263158,18899.2105263158,18899.2105263158,204,424,1019658.5,FALSE,FALSE,FALSE,0
hospitality,sect_net_sqft,1.16540121036729,TRUE,,16260.9322105263,16260.9322105263,16260.9322105263,16260.9322105263,193,1137.5,282522.5,FALSE,FALSE,FALSE,0
hospitality,office_sqft,0.340584633427233,TRUE,,1318.35663157895,1318.35663157895,1318.35663157895,1318.35663157895,95,1.00000001800251e-35,21325.5,FALSE,FALSE,FALSE,0
hospitality,retail_sqft,3.20318357270131,TRUE,,4253.97768421053,4253.97768421053,4253.97768421053,4253.97768421053,534,1.00000001800251e-35,96362,FALSE,FALSE,FALSE,0
hospitality,industrial_sqft,0.6628754147743,TRUE,,353.673263157895,353.673263157895,353.673263157895,353.673263157895,141,1.00000001800251e-35,6876,FALSE,FALSE,FALSE,0
hospitality,institutional_sqft,4.52352674778397,TRUE,,553.43452631579,553.43452631579,553.43452631579,553.43452631579,299,1035,9342,FALSE,FALSE,TRUE,1
hospitality,parking_sqft,1.40464772754482,TRUE,,12188.2197894737,12188.2197894737,12188.2197894737,12188.2197894737,241,1.00000001800251e-35,324564,FALSE,FALSE,FALSE,0
hospitality,avg_story_height,3.14776009794674,TRUE,,10.6174780544641,10.6174780544641,10.6174780544641,10.6174780544641,598,7.38477191413238,21.4047619047619,FALSE,FALSE,FALSE,0
hospitality,parking_garage_sqft,0,TRUE,,38.4858947368421,38.4858947368421,38.4858947368421,38.4858947368421,0,,,FALSE,FALSE,FALSE,0
hospitality,surface_parking_sqft,0.101263537273123,TRUE,,5.65221052631579,5.65221052631579,5.65221052631579,5.65221052631579,35,1.00000001800251e-35,1363,FALSE,FALSE,FALSE,0
hospitality,canopy_sqft,0.0408175523088436,TRUE,,15.2816842105263,15.2816842105263,15.2816842105263,15.2816842105263,15,1.00000001800251e-35,1715,FALSE,FALSE,FALSE,0
hospitality,other_feature_sqft,0.0661333530915469,TRUE,,13.3044210526316,13.3044210526316,13.3044210526316,13.3044210526316,18,1.00000001800251e-35,805,FALSE,FALSE,FALSE,0
hospitality,total_feature_sqft,0.141310219786894,TRUE,,72.7242105263158,72.7242105263158,72.7242105263158,72.7242105263158,33,1.00000001800251e-35,2778,FALSE,FALSE,FALSE,0
hospitality,total_parking_sqft,0.0685653414492711,TRUE,,59.4197894736842,59.4197894736842,59.4197894736842,59.4197894736842,20,1.00000001800251e-35,2220,FALSE,FALSE,FALSE,0
hospitality,office_pct,0.17058851627844,TRUE,,0.0543518440781785,0.0543518440781785,0.0543518440781785,0.0543518440781785,38,1.00000001800251e-35,0.612138406670119,FALSE,FALSE,FALSE,0
hospitality,retail_pct,1.84043394095958,TRUE,,0.606498591948814,0.606498591948814,0.606498591948814,0.606498591948814,272,0.0177904463722857,0.981083605791686,FALSE,FALSE,FALSE,0
hospitality,industrial_pct,0.547833826651199,TRUE,,0.054140961927079,0.054140961927079,0.054140961927079,0.054140961927079,112,1.00000001800251e-35,0.98728813559322,FALSE,FALSE,FALSE,0
hospitality,parking_pct,1.69696916386513,TRUE,,0.168885402922518,0.168885402922518,0.168885402922518,0.168885402922518,231,0.0508142650999794,0.995430697918311,FALSE,FALSE,FALSE,0
hospitality,net_to_gross_ratio,1.35590065366129,TRUE,,0.961450953719087,0.961450953719087,0.961450953719087,0.961450953719087,259,0.447032011695366,0.998529411764706,FALSE,FALSE,FALSE,0
hospitality,log_gross_sqft,0.183471615081406,TRUE,,8.46236601498409,8.46236601498409,8.46236601498409,8.46236601498409,35,7.06859698855603,12.1318144072544,FALSE,FALSE,FALSE,0
hospitality,log_net_sqft,0.296553694597463,TRUE,,8.41590116813164,8.41590116813164,8.41590116813164,8.41590116813164,37,7.28000730294548,11.9738870242513,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_adr,0.721135435819056,FALSE,0.709677419354839,100.1006,173.2645,180.3176,192.2814,96,109.71705,167.9902,FALSE,TRUE,TRUE,2
hospitality,cs_hosp_revpar,1.30200394088241,FALSE,0.741935483870968,20.1502,113.8418,95.3861,101.9359,120,47.38455,110.3402,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_occupancy,0.568430900593171,FALSE,0.67741935483871,0.2013,0.6812,0.529,0.5356,96,0.36135,0.6807,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_market_cap_rate,0.645607788666925,FALSE,0.714285714285714,0.0706,0.0999,0.081,0.0814,110,0.0708,0.08465,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_sale_price_room,0.330084934049511,FALSE,0.766666666666667,122288.6003,349483.1841,327317.3114,354800.3044,58,133936.2368,346283.2503,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_sale_price_room_growth,0.81712243032989,FALSE,0.6,-0.4979,0.0138,2e-04,0.0023,161,-0.0227,0.0136,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_cap_rate_growth,0.951175385399514,FALSE,0.533333333333333,-0.0043,0.0054,-4e-04,-1e-04,155,-0.00405,0.0053,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_asset_value,0.0404018438094701,FALSE,0.774193548387097,0,6373874311.7862,5969613124.5975,6470847952.2017,6,2856830142.8502,6177164230.59515,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_avg_rooms_bldg,0.332709358602194,FALSE,0.84,148.8732,196.4457,196.4457,196.4457,51,157.4474,192.67365,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_inventory_rooms,0.212414831276292,FALSE,0.72,10570,18073,18073,18073,42,11545.5,17149,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_existing_bldgs,0.143471141828191,FALSE,0.6875,70,92,92,92,30,70.5,76.5,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_under_constr_bldgs,0.115370639351167,FALSE,0.583333333333333,0,7,0,0,15,1.5,6.5,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_under_constr_rooms,0.133667696760969,FALSE,0.533333333333333,0,2470,0,0,29,74.5,758,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_12m_adr,0.336724908880359,FALSE,0.741935483870968,123.2934,227.8673,232.0894,246.5748,43,126.66265,227.3294,FALSE,TRUE,TRUE,2
hospitality,cs_hosp_12m_revpar,0.355128451168588,FALSE,0.67741935483871,32.2444,176.0982,164.964,177.185,62,77.31925,164.5207,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_12m_occupancy,0.262932420824658,FALSE,0.612903225806452,0.2407,0.8297,0.71,0.7198,43,0.65695,0.80855,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_revenue,0.313714477959917,FALSE,0.806451612903226,166948667.11,1053754079.27,1080584555.36,1160637461.05,40,343169074.5,1050113523.89,FALSE,TRUE,TRUE,2
hospitality,cs_hosp_12m_demand,0.201489046433038,FALSE,0.806451612903226,1246132.1724,4874250,4647066,4714992,35,2807942,4749335.18965,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_supply,0.133700891503165,FALSE,0.821428571428571,3750476,6483950,6545435,6550426,35,4250378.5,6415849.5,FALSE,TRUE,TRUE,2
hospitality,cs_hosp_12m_adr_chg,0.550693234198395,FALSE,0.548387096774194,-0.3418,0.3315,-0.0064,0.03,90,-0.0504,0.26335,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_revpar_chg,0.430957371494679,FALSE,0.612903225806452,-0.7987,1.2615,-0.0053,0.0276,71,-0.056,0.14125,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_occupancy_chg,0.608341057961242,FALSE,0.516129032258065,-0.6942,0.8922,-0.0023,0.0075,92,-0.03255,0.06135,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_revenue_chg,0.338808449125078,FALSE,0.612903225806452,-0.8317,1.6131,-0.0045,0.0373,52,-0.00405,0.12675,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_demand_chg,0.564125975540737,FALSE,0.612903225806452,-0.7443,1.1863,-0.0017,0.0075,90,0.0177,0.0866,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_12m_supply_chg,1.22183623884893,FALSE,0.620689655172414,-0.1639,0.1555,0,0.0095,197,-0.0153,0.0946,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_delivered_rooms,0.687923133718896,FALSE,0.5,0,2574,0,0,100,1.00000001800251e-35,842,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_12m_inventory_growth,0.607778169632787,FALSE,0.555555555555556,-0.0215,0.1589,0,0,128,-0.01635,0.0551,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_12m_sales_volume,1.56997064191733,FALSE,0.538461538461538,0,387850400,0,0,152,975000,275739702.5,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_12m_transactions,0.406162097425766,FALSE,0.56,0,8,0,0,64,1.5,7.5,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_adr_chg_yoy,0.494235229325309,FALSE,0.516129032258065,-0.38,0.3923,0.0012,0.0407,79,-0.09435,0.11405,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_revpar_chg_yoy,0.515064666983625,FALSE,0.612903225806452,-0.802,1.1475,0.0032,0.0576,97,-0.25275,0.19865,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_occupancy_chg_yoy,0.742219209074353,FALSE,0.709677419354839,-0.6807,0.5424,-0.0102,0.0162,111,-0.1923,0.14505,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_revenue_chg_yoy,0.409803369765219,FALSE,0.645161290322581,-0.8195,1.2854,0.0032,0.0556,69,-0.02495,0.2196,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_demand_chg_yoy,1.00160960968764,FALSE,0.67741935483871,-0.7088,0.6415,-0.0102,0.0143,119,-0.00395,0.13815,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_supply_chg_yoy,0.556477460475181,FALSE,0.571428571428571,-0.0881,0.1595,-0.0019,0,98,-0.01635,0.0736,FALSE,FALSE,FALSE,0
hospitality,cs_hosp_revenue,0.0146139140493706,FALSE,0.806451612903226,166948667.11,1053754079.27,1080584555.36,1160637461.05,5,349639364.5,984606689.355,FALSE,TRUE,TRUE,2
hospitality,cs_hosp_demand,0.0125436635155322,FALSE,0.806451612903226,1246132.1724,4874250,4647066,4714992,4,2729245.5862,4558679.5,FALSE,FALSE,TRUE,1
hospitality,cs_hosp_supply,0.0261798236268799,FALSE,0.821428571428571,3750476,6483950,6545435,6550426,7,4280657.5,4911552,FALSE,TRUE,TRUE,2
medical,econ_employment_thous_yoy_lag1,4.25042340771884,FALSE,0.516129032258065,-5.77819154466319,4.450672535107,-0.321892254187872,1.06141238649464,632,-5.42657749196946,3.84616578475878,FALSE,FALSE,FALSE,0
medical,econ_services_providing_yoy_lag1,2.34942203291246,FALSE,0.516129032258065,-5.60438210528668,4.81487889273358,-0.460828141380443,1.20600974509146,340,-4.52849298756695,4.23431230328256,FALSE,FALSE,FALSE,0
medical,econ_population_thous_yoy_lag1,3.25174559479082,FALSE,0.612903225806452,0.658042751227694,2.26134908906881,0.474282770465395,0.759426836841937,503,0.752660312126397,2.20047786334471,FALSE,FALSE,FALSE,0
medical,econ_wholesale_and_retail_trade_yoy_lag1,2.2819719286297,FALSE,0.516129032258065,-6.65337270391532,4.55900120821586,-1.31407924650861,0.317177646280786,376,-6.35710402750245,3.75869877401215,FALSE,FALSE,FALSE,0
medical,econ_housing_permits_thous_yoy_lag1,2.71461672081243,FALSE,0.516129032258065,-58.0088944370758,66.2180814354727,0.126853485551282,25.0307357831017,498,-35.4632639858809,57.5794977968891,FALSE,FALSE,FALSE,0
medical,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_yoy_lag1,4.82470045719389,FALSE,0.516129032258065,-14.338894155444,21.8010251347206,-1.91622950725402,3.48177289743727,644,-10.8375335014507,15.879813315436,FALSE,FALSE,FALSE,0
medical,econ_employment_thous_lvl_lag1,2.91083188228942,FALSE,0.741935483870968,1341.18333333333,1781.46666666667,1772.22691666667,1830.29825,513,1346.0875,1779.70833333333,FALSE,FALSE,FALSE,0
medical,econ_services_providing_lvl_lag1,1.27222458949871,FALSE,0.806451612903226,1100.925,1534.15833333333,1527.0885,1581.8295,211,1113.44583333333,1529.125,FALSE,FALSE,FALSE,0
medical,econ_population_thous_lvl_lag1,1.03540838449499,FALSE,1,2317.76442596637,3293.99567456135,3309.61852850567,3393.49315198473,188,2400.81714928543,3241.30691699539,TRUE,TRUE,TRUE,3
medical,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_lvl_lag1,2.18055604269896,FALSE,0.774193548387097,96.5298895762196,393.651288142245,382.081125,418.01175,289,112.1874983777,374.014746883575,FALSE,FALSE,TRUE,1
medical,n_comm_bldgs,0.161129528222716,TRUE,,1.23753280839895,1.23753280839895,1.23753280839895,1.23753280839895,36,1.5,2.5,FALSE,FALSE,TRUE,1
medical,total_gross_sqft,4.85714234619113,TRUE,,38034.56167979,38034.56167979,38034.56167979,38034.56167979,638,1129.5,660498,FALSE,FALSE,FALSE,0
medical,total_net_sqft,2.58182936348057,TRUE,,34415.6719160105,34415.6719160105,34415.6719160105,34415.6719160105,324,1188.5,313146.5,FALSE,FALSE,FALSE,0
medical,max_nbr_stories,0.70585485126226,TRUE,,1.88713910761155,1.88713910761155,1.88713910761155,1.88713910761155,127,1.5,9,FALSE,FALSE,FALSE,0
medical,avg_bldg_quality,1.04880172112178,TRUE,,4.62235430798423,4.62235430798423,4.62235430798423,4.62235430798423,197,2.33333333333333,7.5,FALSE,FALSE,FALSE,0
medical,max_bldg_quality,0.226071585371095,TRUE,,4.66535433070866,4.66535433070866,4.66535433070866,4.66535433070866,45,2.5,6.5,FALSE,FALSE,FALSE,0
medical,predominant_use,1.15129652120795,TRUE,,376.178477690289,376.178477690289,376.178477690289,376.178477690289,217,316.5,685.5,FALSE,FALSE,FALSE,0
medical,constr_class,0.628124163404651,TRUE,,3.47769028871391,3.47769028871391,3.47769028871391,3.47769028871391,119,1.5,4.5,FALSE,FALSE,FALSE,0
medical,yr_built_first_comm,3.24926891566757,TRUE,,1973.14435695538,1973.14435695538,1973.14435695538,1973.14435695538,546,1901,2014,FALSE,FALSE,FALSE,0
medical,yr_built_last_comm,2.81128478496127,TRUE,,1975.24671916011,1975.24671916011,1975.24671916011,1975.24671916011,421,1902.5,2014,FALSE,FALSE,FALSE,0
medical,eff_yr_comm,2.82575488210284,TRUE,,1998.71391076116,1998.71391076116,1998.71391076116,1998.71391076116,456,1967,2019,FALSE,FALSE,FALSE,0
medical,avg_age_comm,0.985033818726968,TRUE,,51.7737547011169,51.7737547011169,51.7737547011169,51.7737547011169,169,24.5,113,FALSE,FALSE,FALSE,0
medical,min_eff_age_comm,0.739798884976261,TRUE,,27.2860892388451,27.2860892388451,27.2860892388451,27.2860892388451,105,16.5,59,FALSE,FALSE,FALSE,0
medical,has_sprinklers,0.640587932497164,TRUE,,0.335958005249344,0.335958005249344,0.335958005249344,0.335958005249344,67,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
medical,has_elevators,0.0483550896859632,TRUE,,0.211286089238845,0.211286089238845,0.211286089238845,0.211286089238845,11,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
medical,pcnt_complete_comm,0,TRUE,,99.8307086614173,99.8307086614173,99.8307086614173,99.8307086614173,0,,,FALSE,FALSE,FALSE,0
medical,n_sections,0.735460352058569,TRUE,,1.89370078740157,1.89370078740157,1.89370078740157,1.89370078740157,116,1.5,5.5,FALSE,FALSE,FALSE,0
medical,n_distinct_uses,0.478109790548125,TRUE,,1.61679790026247,1.61679790026247,1.61679790026247,1.61679790026247,92,1.5,4.5,FALSE,FALSE,FALSE,0
medical,sect_gross_sqft,0.931374355077443,TRUE,,38004.7112860892,38004.7112860892,38004.7112860892,38004.7112860892,133,1188.5,399724.5,FALSE,FALSE,FALSE,0
medical,sect_net_sqft,0.489424355056825,TRUE,,34393.2047244095,34393.2047244095,34393.2047244095,34393.2047244095,67,1495,358131,FALSE,FALSE,FALSE,0
medical,office_sqft,0.0795502557860065,TRUE,,12672.9265091864,12672.9265091864,12672.9265091864,12672.9265091864,25,1.00000001800251e-35,347648,FALSE,FALSE,FALSE,0
medical,retail_sqft,3.38406194586224,TRUE,,16206.2913385827,16206.2913385827,16206.2913385827,16206.2913385827,501,1.00000001800251e-35,305038.5,FALSE,FALSE,FALSE,0
medical,industrial_sqft,1.17928897209266,TRUE,,3574.42388451444,3574.42388451444,3574.42388451444,3574.42388451444,207,790,188811,FALSE,FALSE,FALSE,0
medical,institutional_sqft,0,TRUE,,318.150918635171,318.150918635171,318.150918635171,318.150918635171,0,,,FALSE,FALSE,FALSE,0
medical,parking_sqft,1.83290310665157,TRUE,,4768.48687664042,4768.48687664042,4768.48687664042,4768.48687664042,317,1.00000001800251e-35,185359.5,FALSE,FALSE,FALSE,0
medical,avg_story_height,3.9174635628525,TRUE,,10.6467632609597,10.6467632609597,10.6467632609597,10.6467632609597,603,8.07142857142857,15.8556991988347,FALSE,FALSE,FALSE,0
medical,parking_garage_sqft,0,TRUE,,9.78083989501312,9.78083989501312,9.78083989501312,9.78083989501312,0,,,FALSE,FALSE,FALSE,0
medical,surface_parking_sqft,0,TRUE,,0.188976377952756,0.188976377952756,0.188976377952756,0.188976377952756,0,,,FALSE,FALSE,FALSE,0
medical,canopy_sqft,0.0918920231768327,TRUE,,22.3661417322835,22.3661417322835,22.3661417322835,22.3661417322835,36,1.00000001800251e-35,830,FALSE,FALSE,FALSE,0
medical,other_feature_sqft,0,TRUE,,1.24146981627297,1.24146981627297,1.24146981627297,1.24146981627297,0,,,FALSE,FALSE,FALSE,0
medical,total_feature_sqft,0.0198061644488046,TRUE,,33.5774278215223,33.5774278215223,33.5774278215223,33.5774278215223,4,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
medical,total_parking_sqft,0.0203247469589274,TRUE,,32.3359580052493,32.3359580052493,32.3359580052493,32.3359580052493,4,830,830,FALSE,FALSE,TRUE,1
medical,office_pct,0.240598568814456,TRUE,,0.0584321936297704,0.0584321936297704,0.0584321936297704,0.0584321936297704,49,0.0861338011648157,0.991167324392297,FALSE,FALSE,TRUE,1
medical,retail_pct,1.95062132049608,TRUE,,0.644693216610426,0.644693216610426,0.644693216610426,0.644693216610426,291,1.00000001800251e-35,0.991199595649653,FALSE,FALSE,FALSE,0
medical,industrial_pct,0.705550027597633,TRUE,,0.176190518179206,0.176190518179206,0.176190518179206,0.176190518179206,148,1.00000001800251e-35,0.970871327254306,FALSE,FALSE,FALSE,0
medical,parking_pct,2.18273805199452,TRUE,,0.0785658541727217,0.0785658541727217,0.0785658541727217,0.0785658541727217,351,1.00000001800251e-35,0.501217588146522,FALSE,FALSE,FALSE,0
medical,net_to_gross_ratio,1.34224947445272,TRUE,,0.936663867107054,0.936663867107054,0.936663867107054,0.936663867107054,272,0.423322920658576,0.991062039957939,FALSE,FALSE,FALSE,0
medical,log_gross_sqft,0.0467693908943287,TRUE,,9.10470388140454,9.10470388140454,9.10470388140454,9.10470388140454,8,7.15850642713469,12.5778156312384,FALSE,FALSE,FALSE,0
medical,log_net_sqft,0.0439872187752982,TRUE,,9.01505718372806,9.01505718372806,9.01505718372806,9.01505718372806,8,7.57090005257357,13.0626608000882,FALSE,FALSE,FALSE,0
